Frame,X,Y,Z,QX,QY,QZ,QW,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
2788,-1.135989,2.680457,0.716524,0.045737,0.056855,0.120958,-0.989972,-0.202347,0.576596,0.099521,0.846211,-0.329558,-0.247729,-0.394112,-0.246294,0.018697,0.828183,-0.250957,0.247767,-0.039846,-0.112894,0.197543,-0.318944,0.109275,-0.449119,0.66597,0.975295,0.196105,0.384484,-0.063019,-1.515048,-0.993007,0.022986,-0.795159,0.080957,-0.285663
2789,-1.145551,2.691599,0.726292,0.031212,0.021144,0.108868,-0.993341,-0.299282,0.525544,0.091903,0.813695,-0.269407,-0.24775,-0.42267,-0.284119,0.012157,0.696397,-0.174947,0.247764,-0.05404,-0.098745,0.208563,-0.372821,0.080158,-0.513276,0.552984,0.976205,0.109669,0.458828,0.114202,-1.232335,-1.09336,-0.357714,-0.823443,-0.044543,-0.297989
2790,-1.154974,2.702897,0.732985,0.014148,-0.015832,0.094571,-0.995292,-0.388836,0.464788,0.086549,0.772436,-0.226355,-0.247753,-0.455329,-0.334388,0.003609,0.573747,-0.122265,0.247541,-0.065614,-0.079578,0.213048,-0.432308,0.075534,-0.594089,0.417164,1.005541,0.026707,0.510976,0.309187,-0.971303,-1.06207,-0.70469,-0.821647,-0.163716,-0.257567
2791,-1.162348,2.713349,0.736484,-0.003587,-0.047376,0.080931,-0.995587,-0.441591,0.406969,0.103513,0.710483,-0.225302,-0.247766,-0.483705,-0.392342,-0.014736,0.476068,-0.109226,0.246786,-0.073867,-0.058731,0.210618,-0.498927,0.089295,-0.657202,0.260719,1.046582,-0.030393,0.543196,0.446792,-0.832344,-0.856939,-0.904009,-0.834401,-0.28755,-0.159132
2792,-1.16742,2.722643,0.741139,-0.02177,-0.067327,0.067525,-0.995205,-0.461477,0.346274,0.129396,0.644526,-0.215737,-0.247797,-0.494446,-0.455496,-0.045865,0.395698,-0.102599,0.24769,-0.079878,-0.039302,0.203466,-0.572986,0.101208,-0.69345,0.117243,1.041252,-0.077442,0.564939,0.496244,-0.806109,-0.492635,-0.926678,-0.802939,-0.39831,-0.0805
2793,-1.169169,2.730657,0.742528,-0.035083,-0.071028,0.04692,-0.995752,-0.474604,0.289338,0.134173,0.623624,-0.201753,-0.247788,-0.476058,-0.517929,-0.078925,0.360409,-0.119576,0.247658,-0.087288,-0.01964,0.198338,-0.660913,0.106393,-0.714863,0.033793,1.015212,-0.108448,0.577728,0.443056,-0.830133,-0.081584,-0.831478,-0.769775,-0.459239,-0.024904
2794,-1.166587,2.736907,0.742194,-0.048678,-0.061386,0.018804,-0.996749,-0.458792,0.223492,0.124149,0.609122,-0.20207,-0.2478,-0.432292,-0.587778,-0.111113,0.367274,-0.159251,0.247585,-0.094078,-0.000196,0.191553,-0.730109,0.104676,-0.742379,0.002428,0.992486,-0.118298,0.568931,0.285067,-0.799348,0.288829,-0.677618,-0.85559,-0.472425,-0.030177
2795,-1.160458,2.740916,0.739733,-0.060677,-0.045087,-0.009363,-0.997095,-0.432778,0.165777,0.09635,0.61703,-0.212536,-0.2478,-0.383897,-0.65204,-0.130874,0.410278,-0.202643,0.245155,-0.099656,0.017813,0.179555,-0.818182,0.108661,-0.7933,0.032888,0.962101,-0.088312,0.513996,0.09564,-0.71087,0.605748,-0.500904,-0.948818,-0.435247,-0.08307
2796,-1.15198,2.742483,0.734974,-0.072167,-0.020982,-0.039404,-0.996393,-0.398179,0.116167,0.057858,0.651236,-0.234072,-0.247785,-0.333417,-0.696463,-0.114359,0.484518,-0.230043,0.232387,-0.099233,0.035229,0.164593,-0.924223,0.109472,-0.86914,0.104667,0.933518,-0.03103,0.417285,-0.068146,-0.569348,0.833552,-0.303352,-1.015107,-0.350016,-0.132343
2797,-1.142499,2.741683,0.72772,-0.082765,0.011603,-0.068527,-0.994142,-0.355101,0.07808,0.015836,0.710522,-0.263493,-0.247803,-0.277536,-0.713288,-0.061556,0.578815,-0.223563,0.23754,-0.092975,0.048517,0.150927,-1.027953,0.092631,-0.960384,0.181626,0.958877,0.014971,0.317846,-0.191645,-0.38419,0.975973,-0.069869,-1.049589,-0.223951,-0.140581
2798,-1.134504,2.737771,0.721026,-0.090669,0.051052,-0.089125,-0.99057,-0.303181,0.056601,-0.022646,0.782577,-0.29336,-0.247787,-0.222007,-0.734611,-0.054366,0.697737,-0.229561,0.247295,-0.078404,0.053953,0.144746,-1.132254,0.042807,-1.047816,0.273878,1.041964,0.040023,0.270936,-0.284666,-0.165881,1.035708,0.213006,-1.07215,-0.081413,-0.118024
2799,-1.129045,2.73286,0.712641,-0.094404,0.089214,-0.103628,-0.986098,-0.256831,0.044028,-0.06017,0.853155,-0.32388,-0.247783,-0.169519,-0.751832,-0.06313,0.810596,-0.256731,0.247696,-0.063528,0.05142,0.149311,-1.217635,-0.016082,-1.122751,0.365615,1.156683,0.054846,0.261436,-0.366918,0.034207,1.048071,0.534394,-1.094686,0.072936,-0.077187
2800,-1.12726,2.726734,0.706196,-0.09309,0.111649,-0.114615,-0.982717,-0.234558,0.041876,-0.093496,0.896111,-0.353136,-0.247788,-0.129783,-0.759106,-0.093575,0.874778,-0.298449,0.247739,-0.043635,0.046402,0.16323,-1.248473,-0.075472,-1.152115,0.451083,1.273497,0.078225,0.244621,-0.447136,0.197662,1.018228,0.838701,-1.103553,0.200137,-0.023653
2801,-1.12979,2.71898,0.706119,-0.086003,0.11323,-0.115302,-0.983101,-0.243256,0.06032,-0.110762,0.902465,-0.353424,-0.247794,-0.125824,-0.727188,-0.10592,0.877752,-0.328907,0.247716,-0.022847,0.043537,0.179503,-1.203095,-0.097319,-1.096796,0.484608,1.329339,0.122451,0.239845,-0.502465,0.271617,0.979374,0.951397,-1.091524,0.195364,-0.051369
2802,-1.136348,2.711347,0.71098,-0.068628,0.096211,-0.099718,-0.987973,-0.27888,0.108437,-0.113564,0.875589,-0.317604,-0.247789,-0.177765,-0.671042,-0.104538,0.852563,-0.321207,0.247748,-0.009963,0.039397,0.195503,-1.089724,-0.072845,-0.976808,0.452837,1.286822,0.154728,0.250738,-0.501047,0.26271,0.925995,0.86172,-1.032856,0.08497,-0.184382
2803,-1.146126,2.702914,0.719086,-0.048469,0.066883,-0.072962,-0.993908,-0.322614,0.175247,-0.101035,0.811918,-0.262785,-0.247786,-0.263108,-0.597413,-0.088176,0.805721,-0.275989,0.247771,-0.004983,0.035162,0.210877,-0.953909,-0.008197,-0.833716,0.370411,1.209917,0.16699,0.273211,-0.473871,0.172819,0.938819,0.685215,-1.042961,-0.027289,-0.295527
2804,-1.157471,2.693785,0.727027,-0.026446,0.030559,-0.043084,-0.998254,-0.372601,0.251383,-0.087432,0.7349,-0.211972,-0.247753,-0.352637,-0.509383,-0.072125,0.742759,-0.226571,0.247764,-0.001777,0.02867,0.222346,-0.827935,0.087239,-0.702049,0.255578,1.169677,0.15864,0.298807,-0.404867,0.021249,0.958195,0.428929,-1.067397,-0.106919,-0.342344
2805,-1.168352,2.68407,0.732776,-0.001087,-0.008633,-0.012465,-0.999884,-0.425105,0.341368,-0.075147,0.657458,-0.182305,-0.247735,-0.431888,-0.411351,-0.070138,0.671009,-0.188245,0.247751,0.000044,0.018845,0.22441,-0.730264,0.205574,-0.596697,0.159327,1.162614,0.157562,0.307572,-0.301427,-0.160664,0.93412,0.150336,-1.046952,-0.17535,-0.366839
2806,-1.176913,2.673976,0.73767,0.024949,-0.041344,0.018385,-0.998664,-0.452455,0.44182,-0.048764,0.569812,-0.147545,-0.247738,-0.479307,-0.313304,-0.089919,0.587393,-0.15252,0.247747,-0.000761,0.008397,0.218539,-0.6296,0.318308,-0.496036,0.084422,1.185788,0.168739,0.29292,-0.198613,-0.371493,0.866894,-0.137455,-1.031013,-0.207921,-0.393773
2807,-1.182391,2.664337,0.741268,0.047638,-0.057198,0.049336,-0.996004,-0.435024,0.537528,-0.008817,0.487539,-0.105688,-0.247743,-0.494,-0.221525,-0.103916,0.518938,-0.117662,0.24779,-0.003751,-0.002999,0.211059,-0.504637,0.400562,-0.387331,0.050982,1.184936,0.193392,0.29187,-0.084588,-0.570919,0.721752,-0.371223,-0.99511,-0.202214,-0.422318
2808,-1.184091,2.65579,0.742292,0.066594,-0.057218,0.081755,-0.992778,-0.375548,0.624534,0.041958,0.430068,-0.088315,-0.247616,-0.487063,-0.13699,-0.095689,0.479607,-0.095047,0.247787,-0.006213,-0.016853,0.202794,-0.353817,0.460348,-0.264747,0.057818,1.167594,0.22201,0.27671,0.003558,-0.753901,0.509408,-0.522163,-0.983388,-0.137124,-0.448786
2809,-1.18242,2.648364,0.739827,0.082747,-0.047566,0.122563,-0.987861,-0.288578,0.707705,0.10906,0.417427,-0.110841,-0.245172,-0.478361,-0.053788,-0.066663,0.479817,-0.097313,0.247767,-0.009215,-0.032876,0.190099,-0.187356,0.494597,-0.135266,0.103403,1.156867,0.259233,0.240829,0.035764,-0.912191,0.260412,-0.565225,-1.020669,-0.061695,-0.470173
2810,-1.178369,2.642501,0.734161,0.094701,-0.032373,0.164483,-0.981289,-0.200651,0.773323,0.174629,0.457045,-0.161298,-0.2294,-0.480042,0.01676,-0.02606,0.532633,-0.124003,0.247772,-0.009351,-0.048006,0.17312,0.001288,0.504064,-0.012438,0.158406,1.168409,0.286072,0.232183,0.01,-1.049337,0.045281,-0.49339,-1.035648,-0.020114,-0.453432
2811,-1.172932,2.638371,0.725437,0.103275,-0.012056,0.199721,-0.974321,-0.132395,0.819199,0.209322,0.543854,-0.214238,-0.199969,-0.488586,0.067679,0.01113,0.631956,-0.170074,0.247628,-0.002592,-0.058726,0.15824,0.189156,0.478443,0.085246,0.237069,1.173173,0.29116,0.239158,-0.044283,-1.186454,-0.110851,-0.34154,-1.041795,0.010198,-0.38801
2812,-1.166944,2.636766,0.713249,0.108546,0.010221,0.223336,-0.968625,-0.101807,0.848798,0.209936,0.670785,-0.277695,-0.143188,-0.501141,0.093638,0.041761,0.753829,-0.220156,0.247152,0.012961,-0.060764,0.152301,0.325637,0.430019,0.13504,0.35085,1.152385,0.289872,0.211738,-0.13218,-1.335905,-0.210285,-0.135478,-1.021288,0.050312,-0.266551
2813,-1.162159,2.637438,0.699062,0.112167,0.03519,0.237687,-0.964202,-0.087981,0.869641,0.207709,0.807522,-0.351649,-0.01868,-0.508528,0.107554,0.066262,0.87477,-0.260934,0.234056,0.03179,-0.054804,0.159585,0.415609,0.404563,0.112726,0.509391,1.1817,0.286279,0.149426,-0.265338,-1.454563,-0.245708,0.106454,-0.953278,0.136054,-0.142512
2814,-1.160679,2.640268,0.686521,0.111465,0.060699,0.248146,-0.960372,-0.061055,0.8758,0.22644,0.908316,-0.422239,0.102302,-0.512247,0.114556,0.089959,0.977937,-0.294378,0.221933,0.048505,-0.042038,0.180602,0.451084,0.417922,0.0006,0.718911,1.267293,0.277179,0.094029,-0.473587,-1.508491,-0.233058,0.355595,-0.890658,0.268952,-0.064446
2815,-1.162965,2.646058,0.680239,0.108528,0.072945,0.253806,-0.958375,-0.051782,0.862291,0.229158,0.953761,-0.467402,0.130899,-0.522414,0.115043,0.111844,1.026549,-0.306178,0.223629,0.069812,-0.031053,0.208631,0.437957,0.419736,-0.137607,0.899432,1.407775,0.287337,0.083695,-0.697583,-1.513356,-0.232248,0.508838,-0.883398,0.355105,-0.051326
2816,-1.169491,2.655569,0.682108,0.100353,0.063098,0.258572,-0.958691,-0.096499,0.837515,0.21373,0.964487,-0.461043,0.051129,-0.552638,0.106192,0.135477,1.004077,-0.280354,0.234202,0.090384,-0.027231,0.236396,0.401658,0.359191,-0.134488,0.961226,1.421895,0.314981,0.128313,-0.87827,-1.473993,-0.271145,0.465321,-0.779647,0.253244,-0.111285
2817,-1.180196,2.667777,0.690354,0.088247,0.039129,0.257037,-0.961568,-0.190961,0.809685,0.196704,0.952751,-0.415748,-0.043711,-0.585353,0.084182,0.1562,0.917463,-0.22581,0.245576,0.09689,-0.030644,0.260779,0.367112,0.269883,-0.025422,0.909457,1.329025,0.324199,0.221162,-0.872769,-1.535618,-0.272188,0.341315,-0.781858,0.109777,-0.178879
2818,-1.19352,2.681398,0.700875,0.068359,0.004228,0.240115,-0.968325,-0.323571,0.746296,0.164439,0.919652,-0.388771,-0.120074,-0.621548,0.027682,0.163149,0.790522,-0.168022,0.247595,0.08914,-0.03337,0.280774,0.30978,0.212214,0.03765,0.83298,1.274945,0.327424,0.289209,-0.770958,-1.539445,-0.371254,0.174338,-0.792908,-0.026613,-0.192564
2819,-1.206933,2.695792,0.711942,0.043377,-0.034288,0.208136,-0.976536,-0.452084,0.650196,0.131582,0.864008,-0.390112,-0.217724,-0.666467,-0.068234,0.158235,0.672303,-0.174589,0.246124,0.067635,-0.030856,0.292723,0.22553,0.165406,0.064329,0.749993,1.228343,0.315419,0.339424,-0.525289,-1.431707,-0.552665,-0.082628,-0.770951,-0.145073,-0.181763
2820,-1.219614,2.708749,0.726555,0.016166,-0.069429,0.16847,-0.983126,-0.549148,0.572432,0.167573,0.802357,-0.378633,-0.246494,-0.718508,-0.172047,0.149342,0.61206,-0.212041,0.226772,0.032557,-0.023971,0.298628,0.143788,0.121625,0.077386,0.664534,1.165888,0.297156,0.394134,-0.160471,-1.253946,-0.705786,-0.443048,-0.806157,-0.244557,-0.128534
2821,-1.229416,2.718808,0.732079,-0.008343,-0.090833,0.129074,-0.987431,-0.601918,0.528292,0.258286,0.755813,-0.356899,-0.247742,-0.751361,-0.229119,0.185661,0.618493,-0.225538,0.205623,-0.007202,-0.013613,0.299718,0.091441,0.097647,0.074631,0.575991,1.104081,0.251204,0.450791,0.156908,-1.101093,-0.647168,-0.743499,-0.807819,-0.347486,-0.079765
2822,-1.235697,2.725769,0.728979,-0.024026,-0.094422,0.091107,-0.991063,-0.626098,0.464181,0.29894,0.723309,-0.339472,-0.247804,-0.727814,-0.242868,0.247985,0.62439,-0.24692,0.175611,-0.03915,-0.004141,0.298293,0.044151,0.10441,0.048261,0.504217,1.059416,0.204884,0.495343,0.344716,-1.01562,-0.327064,-0.824886,-0.710893,-0.422528,-0.066214
2823,-1.238643,2.729858,0.729101,-0.039899,-0.086134,0.046097,-0.994416,-0.627211,0.374158,0.288662,0.692234,-0.332239,-0.247814,-0.687882,-0.316301,0.254402,0.610579,-0.245667,0.160969,-0.056825,0.009429,0.296476,-0.037317,0.125761,-0.024931,0.445532,1.049904,0.157685,0.501725,0.349541,-0.947286,0.036342,-0.749009,-0.734249,-0.468882,-0.048864
2824,-1.237751,2.730849,0.727523,-0.058749,-0.070991,-0.010842,-0.995686,-0.619894,0.267321,0.240965,0.676769,-0.337136,-0.247808,-0.639498,-0.418669,0.219847,0.643229,-0.304066,0.123755,-0.060297,0.02642,0.293512,-0.167869,0.15856,-0.138759,0.409618,1.05953,0.094842,0.474918,0.272529,-0.819583,0.330294,-0.620291,-0.823505,-0.465791,-0.067127
2825,-1.233921,2.729624,0.723341,-0.074622,-0.047638,-0.068949,-0.993684,-0.603052,0.164643,0.167004,0.686286,-0.358489,-0.247805,-0.575496,-0.5194,0.163023,0.709019,-0.370243,0.097641,-0.054994,0.044021,0.288027,-0.326447,0.186638,-0.272291,0.388349,1.081271,0.028145,0.46395,0.17421,-0.657349,0.562213,-0.476933,-0.885687,-0.433338,-0.124356
2826,-1.228002,2.726517,0.716345,-0.084592,-0.01815,-0.122186,-0.988729,-0.584382,0.095485,0.10223,0.732818,-0.389768,-0.247803,-0.495043,-0.580034,0.12321,0.795233,-0.421374,0.074825,-0.049197,0.059664,0.279334,-0.469507,0.202954,-0.383712,0.339845,1.0869,-0.019879,0.440892,0.043887,-0.496415,0.725992,-0.324959,-0.976085,-0.383003,-0.181801
2827,-1.221478,2.722016,0.706331,-0.091306,0.014478,-0.166825,-0.981643,-0.568632,0.061062,0.063313,0.801238,-0.376319,-0.247803,-0.417059,-0.596199,0.120304,0.89789,-0.454763,0.103917,-0.043867,0.071565,0.270884,-0.619929,0.221763,-0.468785,0.289434,1.079913,-0.049366,0.405437,-0.086949,-0.341657,0.840465,-0.155908,-1.042152,-0.326478,-0.19604
2828,-1.216056,2.716724,0.694944,-0.095841,0.051751,-0.202562,-0.973193,-0.54928,0.030803,0.021826,0.875124,-0.333546,-0.247806,-0.329286,-0.629047,0.080303,0.991812,-0.498205,0.180524,-0.034537,0.077865,0.266269,-0.768424,0.240231,-0.537518,0.231713,1.087236,-0.05104,0.362365,-0.216546,-0.183869,0.911827,0.062529,-1.030574,-0.241293,-0.198778
2829,-1.212464,2.709548,0.685483,-0.098054,0.089635,-0.22919,-0.964273,-0.523783,0.012917,-0.015393,0.937744,-0.281959,-0.247807,-0.230812,-0.634773,0.030778,1.055382,-0.539821,0.244793,-0.021653,0.079164,0.268385,-0.934963,0.240469,-0.577822,0.217413,1.116213,-0.017892,0.319533,-0.35249,-0.028147,0.930335,0.34733,-1.016068,-0.135548,-0.185934
2830,-1.21149,2.701616,0.677744,-0.094804,0.11304,-0.242324,-0.958912,-0.506316,0.012288,-0.046616,0.97136,-0.236938,-0.247781,-0.175303,-0.618822,-0.00525,1.094321,-0.581674,0.247611,-0.009876,0.081302,0.279253,-1.051002,0.214929,-0.565278,0.198465,1.19597,0.047468,0.294007,-0.51934,0.109436,0.950004,0.678004,-1.053714,-0.00022,-0.096076
2831,-1.213928,2.692561,0.679132,-0.088375,0.114583,-0.241409,-0.959574,-0.502162,0.024309,-0.078589,0.945561,-0.22004,-0.247785,-0.188189,-0.600148,-0.020076,1.105533,-0.578345,0.247746,0.002152,0.086246,0.294366,-1.076399,0.170517,-0.478308,0.131204,1.277278,0.134131,0.26244,-0.67816,0.211042,0.995558,0.973014,-1.144086,0.089483,-0.016679
2832,-1.219875,2.682427,0.691846,-0.080745,0.100822,-0.228574,-0.964919,-0.493037,0.04825,-0.109208,0.848928,-0.223067,-0.247748,-0.230493,-0.565177,-0.014774,1.060792,-0.536222,0.247727,0.015831,0.086166,0.30642,-0.999546,0.120059,-0.355898,-0.026334,1.289691,0.195815,0.242765,-0.716002,0.262401,0.959462,1.044725,-1.134651,0.075145,-0.066701
2833,-1.228596,2.673201,0.711598,-0.066123,0.072565,-0.204275,-0.973978,-0.485307,0.088995,-0.148924,0.709514,-0.266376,-0.2465,-0.28396,-0.507247,-0.004523,0.953421,-0.460442,0.247165,0.022599,0.079851,0.31352,-0.875253,0.093528,-0.261929,-0.247825,1.263396,0.21181,0.264609,-0.650442,0.278397,0.83335,0.949609,-0.987476,-0.021497,-0.180532
2834,-1.238458,2.66372,0.729257,-0.050198,0.032707,-0.177304,-0.982331,-0.493733,0.102385,-0.214025,0.578775,-0.316417,-0.217261,-0.348742,-0.439008,0.012454,0.824148,-0.382669,0.234488,0.025171,0.072035,0.317021,-0.756671,0.112493,-0.193475,-0.458617,1.245116,0.20847,0.32013,-0.608776,0.216221,0.864207,0.759958,-1.028967,-0.093288,-0.24558
2835,-1.247905,2.653683,0.741996,-0.032747,-0.009915,-0.160074,-0.986512,-0.529495,0.066713,-0.259194,0.536744,-0.299099,-0.24439,-0.409407,-0.358325,0.038627,0.708187,-0.345107,0.2031,0.021793,0.064302,0.316469,-0.643706,0.140576,-0.152096,-0.627691,1.270673,0.199395,0.345912,-0.487186,0.110996,0.88494,0.524847,-1.050618,-0.149456,-0.272317
2836,-1.255753,2.644639,0.750628,-0.015664,-0.041058,-0.156137,-0.986757,-0.56884,0.010351,-0.221926,0.60776,-0.249285,-0.247255,-0.44514,-0.29699,0.045987,0.620096,-0.31008,0.182746,0.010824,0.05898,0.312263,-0.540332,0.153395,-0.136841,-0.738603,1.318326,0.19549,0.326086,-0.288271,-0.025225,0.859302,0.29522,-0.99826,-0.202489,-0.298901
2837,-1.26204,2.637972,0.75694,-0.003816,-0.05445,-0.160369,-0.985547,-0.573654,-0.006772,-0.126434,0.697788,-0.216543,-0.238295,-0.453297,-0.281065,0.011385,0.560455,-0.245888,0.194776,0.000993,0.05777,0.304654,-0.434049,0.141592,-0.149693,-0.755188,1.347286,0.187813,0.329746,-0.067305,-0.164762,0.776749,0.079017,-0.994241,-0.196745,-0.311009
2838,-1.266255,2.632629,0.760506,0.003342,-0.058312,-0.162185,-0.98503,-0.523177,0.002674,-0.064523,0.685369,-0.233395,-0.051817,-0.44181,-0.275889,-0.026032,0.506951,-0.186646,0.212864,-0.000442,0.058869,0.29586,-0.296093,0.123042,-0.170897,-0.680375,1.353994,0.189601,0.316458,0.156102,-0.260479,0.654729,-0.065531,-0.96911,-0.145051,-0.28525
2839,-1.267901,2.628367,0.765623,0.005862,-0.064129,-0.156687,-0.985547,-0.503033,0.0167,-0.05838,0.622088,-0.208171,-0.055614,-0.424823,-0.261693,-0.038043,0.437096,-0.140918,0.211708,-0.002982,0.056439,0.290664,-0.140612,0.106442,-0.188447,-0.570604,1.388219,0.200439,0.250752,0.363356,-0.320538,0.529978,-0.142769,-0.920972,-0.104314,-0.283348
2840,-1.269127,2.625306,0.766513,0.013326,-0.06973,-0.157077,-0.985031,-0.528513,0.026197,-0.078942,0.637303,-0.181321,-0.079126,-0.431758,-0.241909,-0.043126,0.426231,-0.139391,0.182792,-0.009836,0.048425,0.293114,-0.012871,0.088865,-0.209221,-0.453687,1.433525,0.204259,0.226148,0.52902,-0.335115,0.438452,-0.161301,-0.885613,-0.070679,-0.289239
2841,-1.269886,2.622413,0.763347,0.012094,-0.073014,-0.16171,-0.984059,-0.561217,0.018064,-0.094412,0.684615,-0.171955,-0.139288,-0.461034,-0.240762,-0.034556,0.474915,-0.179516,0.147915,-0.015332,0.038814,0.299536,0.083185,0.032305,-0.244197,-0.317546,1.366451,0.21084,0.243865,0.649063,-0.310825,0.390201,-0.150343,-0.866217,-0.046212,-0.283528
2842,-1.270125,2.620337,0.756117,0.006451,-0.076531,-0.161405,-0.983895,-0.611298,-0.003201,-0.109285,0.786289,-0.19245,-0.184532,-0.543675,-0.238175,0.01174,0.62307,-0.242853,0.118491,-0.016531,0.028175,0.309055,0.133867,-0.020135,-0.268097,-0.166413,1.263342,0.20966,0.239816,0.702998,-0.275028,0.37602,-0.126223,-0.891632,-0.029733,-0.236944
2843,-1.269064,2.619316,0.746733,-0.00025,-0.072377,-0.159972,-0.984465,-0.646816,-0.033057,-0.123372,0.911452,-0.241741,-0.16668,-0.636989,-0.195849,0.107678,0.855584,-0.272848,0.11797,-0.016517,0.019011,0.317584,0.147901,-0.043375,-0.29311,-0.023947,1.235264,0.188768,0.262906,0.719833,-0.220732,0.362149,-0.11577,-0.941763,0.009167,-0.163354
2844,-1.26738,2.616685,0.727322,-0.006495,-0.059116,-0.159782,-0.985359,-0.639951,-0.036797,-0.112876,0.982365,-0.363204,-0.090055,-0.682761,-0.15163,0.143532,1.088351,-0.308454,0.159093,-0.017308,0.005957,0.321965,0.15237,-0.055893,-0.314023,0.091212,1.282136,0.178726,0.311558,0.70973,-0.158984,0.333588,-0.137453,-1.009083,0.044587,-0.085482
2845,-1.265778,2.61354,0.707496,-0.013218,-0.032828,-0.160343,-0.986427,-0.630557,-0.031882,-0.102118,1.087012,-0.454607,-0.093327,-0.662564,-0.188574,0.085545,1.205889,-0.421422,0.143535,-0.021654,-0.013248,0.321966,0.179737,-0.074039,-0.317837,0.150682,1.31957,0.160208,0.387268,0.678535,-0.113219,0.30776,-0.157912,-1.058186,0.074263,0.046659
2846,-1.264886,2.609719,0.692648,-0.016868,-0.015069,-0.171888,-0.984857,-0.635447,-0.039695,-0.109907,1.171507,-0.490968,-0.099166,-0.620334,-0.206924,0.058238,1.236839,-0.546802,0.136557,-0.027061,-0.029202,0.317426,0.19715,-0.07889,-0.305544,0.16196,1.334823,0.132998,0.448712,0.633129,-0.09493,0.287896,-0.1624,-1.079219,0.080129,0.152458
2847,-1.265491,2.604724,0.696176,-0.023585,-0.008062,-0.172275,-0.984733,-0.60351,-0.041976,-0.109369,1.142785,-0.479726,-0.105027,-0.595913,-0.21134,0.053475,1.214877,-0.54258,0.129588,-0.023877,-0.041517,0.313844,0.210473,-0.072238,-0.271645,0.140315,1.3141,0.113773,0.478661,0.582712,-0.142806,0.285447,-0.165116,-1.105693,0.050792,0.2013
2848,-1.269054,2.598568,0.714487,-0.024993,-0.013688,-0.167924,-0.985388,-0.565238,-0.035008,-0.112077,1.025594,-0.407012,-0.106848,-0.572599,-0.208203,0.034192,1.111494,-0.456279,0.106065,-0.015192,-0.046606,0.310151,0.214121,-0.037606,-0.236228,0.108421,1.270294,0.101932,0.468216,0.531039,-0.212133,0.284324,-0.174095,-1.08668,0.010127,0.185057
2849,-1.274399,2.592249,0.741733,-0.019503,-0.026986,-0.159391,-0.986654,-0.517841,-0.011515,-0.109984,0.843477,-0.279038,-0.088694,-0.531645,-0.184133,0.013345,0.929519,-0.325706,0.08165,-0.006317,-0.046926,0.301674,0.215715,0.023792,-0.204666,0.077324,1.185568,0.093089,0.408611,0.48383,-0.289619,0.270639,-0.182962,-1.019411,-0.008411,0.143489
2850,-1.279067,2.585605,0.769333,-0.011044,-0.043134,-0.148791,-0.987866,-0.469442,0.040343,-0.045646,0.655842,-0.138253,-0.040253,-0.479278,-0.152521,-0.011782,0.720743,-0.201129,0.055825,0.001662,-0.044183,0.285494,0.218682,0.137872,-0.185749,0.04014,1.10641,0.095298,0.322203,0.442368,-0.395179,0.243658,-0.20847,-0.975903,-0.025699,0.088273
